enrichment_pct,fuel_radius_cm,cladding_thickness_cm,lattice_pitch_cm,keff
1.5894286307349859,0.4638712800014039,0.062242212482884945,1.4277142474323383,1.1515050523729422
4.384363344470673,0.35416338645953466,0.06257602972724982,1.455342659988069,1.6499633735248331
1.3134973085639379,0.37529086446489324,0.0642290915555258,1.4190060252782177,1.2988439074889855
3.7723877231258385,0.3848780438790749,0.05885819872929357,1.5702397269173212,1.599166510362309
3.4447382528317636,0.3832972521920408,0.05902957609245758,1.5254990702933529,1.5428365048635153
1.5192694989134607,0.4754498040974361,0.07045144748061773,1.390686977225584,1.0440243364130886
3.1328133281389494,0.4170247372027202,0.07820602198782031,1.485180247402752,1.4100729153207754
1.9065172965666854,0.46292703882565567,0.0714874945282421,1.3153086304931871,1.0198836202169317
2.470612268924302,0.4776781620400646,0.07395627540412433,1.2182075198067124,0.8956425661905432
4.883539358596715,0.47918705785217997,0.06483715635249647,1.3040254787234153,1.2949566432918098
3.6370310710738907,0.3805885179510551,0.0756524765967858,1.3653448963850026,1.4452528902800752
4.688822631865229,0.47885113543694435,0.055310449563281065,1.1613573915019584,1.098954172802522
1.905087731027714,0.3523969544668873,0.06435901914225997,1.51975087623076,1.4179960557776272
4.996658736040428,0.3604616993312028,0.06544749928561978,1.3092277662757053,1.6253656534785936
3.509171236415682,0.45070241694682794,0.0760850145038521,1.3321420268195223,1.2426583026667914
3.388875663034663,0.487516237418246,0.062199824473775395,1.1380115850261623,0.8864024725815464
4.926705474731397,0.3635483773037417,0.05623217417710544,1.2328787354142487,1.5755213696807167
4.711739826800645,0.36957117403882955,0.07058940993795489,1.169150173602639,1.419388556593808
2.552257674869443,0.45251739315348305,0.07050225441156223,1.3488302267339247,1.1641730739050922
4.057199635168674,0.401985184305409,0.07615287074587872,1.3917287049436282,1.4735694206949397
4.269925167435316,0.3666944710969274,0.06879950621772553,1.5886726485744336,1.655419609313063
1.066765361556092,0.461423832848824,0.06519090012249579,1.4990182528425988,1.1525963438365605
4.076808173099792,0.48620792548004244,0.06600815066466688,1.5790718790430018,1.447205736946594
4.879859899378909,0.40385664654538256,0.06274550163295481,1.5862175546432116,1.687127056077581
1.1533767403569493,0.46601148908790196,0.053907062086339136,1.5246183679685907,1.2028577642150502
3.8513494562757353,0.4941790192707454,0.06225444844860811,1.4663468426089912,1.3340725257184145
1.6896858357705309,0.4353130911926299,0.07602036413218022,1.1735276498045581,0.8890077572188569
3.075419802491248,0.41161796284517554,0.07244533106363261,1.147596032505719,1.079446537223657
1.5413633031676817,0.4627495145585373,0.07537869731543664,1.1355149689616126,0.7184731446138217
1.6045074958368821,0.4077258422581958,0.0760686108469463,1.403966743428427,1.2133331245904226
4.794298567110431,0.4996717368446475,0.06923311184206977,1.3745536505343192,1.2945583510285172
1.2087448696127407,0.48850690558135007,0.05563534354349926,1.2493694723218876,0.8548673090153895
1.1822290048178101,0.41099917291510024,0.05429131455889058,1.128001284240478,0.9412042742019746
3.470307268067754,0.47697328745760403,0.06829960607442634,1.3266379510145994,1.1720556019025747
1.2383676310298144,0.47875063788820393,0.05843722489287253,1.5755114512661357,1.2009409455259297
3.1021988663031173,0.3603766971572144,0.062377978565706704,1.4657278850747764,1.5168351612554802
3.0439306103371506,0.37402871693862083,0.05682611848116566,1.4239940485163287,1.4764575647069358
2.4873897299240912,0.45904185124388613,0.05255619743690092,1.1353562406332434,0.9219663247297971
1.09928874017376,0.3964643209565519,0.07235369854241878,1.5026998819721529,1.2598496848044909
4.342718283563917,0.48195144162028514,0.07954520751301408,1.327421373679132,1.2136729341561012
1.0735599400214992,0.4846196013671803,0.07166500114091265,1.2516122289198608,0.7934179519318871
1.2063577862019992,0.4361927997382553,0.05359853452912114,1.1662793186405982,0.9084126606481431
3.511280590650838,0.4842011406029404,0.060257985849911384,1.4335943440786096,1.2966033380991782
1.3211326949017748,0.4765709673571092,0.07067670752183931,1.204203528039018,0.7673598214169789
2.3644866531354007,0.44061289379693935,0.07676002118571333,1.178434846492979,0.9383875617891219
3.403104764391694,0.44850184794380443,0.05164474592657244,1.44122045521425,1.4039536408617184
1.300449972527311,0.4325528820000891,0.06987351028534346,1.3156629695217736,1.0649428514316621
4.7489514811994535,0.40724166947613816,0.0711954453839935,1.3138270558198628,1.4721338833076967
4.946527125189107,0.43989922997434366,0.05817389208877648,1.2505820663578988,1.374608706569815
4.1452709344502185,0.3796819642566365,0.0781921346945563,1.278747221388456,1.4200663548790968
2.473022461676992,0.4927908206746393,0.07485408794536753,1.578365161840646,1.2632196296787326
3.3020157549801863,0.4571038801991468,0.07110892672607025,1.1533643522195205,0.9604132651830969
4.781326485940546,0.39507668114482575,0.06300311799122542,1.3462189718899271,1.552531969234717
2.6881714681890285,0.4788150155091705,0.05909775197541209,1.414185973060454,1.1985681353464142
1.599337392112727,0.4637905953940368,0.07359254873847636,1.403487841607801,1.0948866795613448
3.868422911241662,0.4734420908211249,0.06131273202654754,1.1136227324473054,0.9325967494181924
2.3149114626897114,0.4518922795436955,0.05421286149686642,1.3151398382832369,1.1666807681205653
1.6246089545229307,0.4544458349461035,0.07443032221506905,1.4681297318626452,1.1733235827825574
2.0561267148119957,0.3636244120998458,0.0785303023597559,1.1951697561444168,1.1673824428560269
4.044200381349728,0.48721874349623917,0.07471826125778772,1.1925182279030269,0.9777472619807236
1.469643432984784,0.4727582589434606,0.05137310149346013,1.2024086782151808,0.8697643528877578
3.8295361828796044,0.4030362357242862,0.06677238895733299,1.2421561325659054,1.333477301709161
4.7158646285551615,0.376871033804534,0.05609258597264953,1.4121203522501904,1.6428058589071444
4.946893333814895,0.38756185669622056,0.05752799582045813,1.2441731633776394,1.520055771031273
1.833656811140827,0.42627604604666425,0.06827153835322891,1.2835009053930415,1.1051150555613414
1.4347340665398045,0.4536095963762132,0.06838806167938442,1.2078477809995953,0.8793733244741517
2.3422724782370588,0.385899375716599,0.06656459038241194,1.2968481578654751,1.281555249590243
4.799993596693193,0.3546072210262019,0.050129963066403826,1.5128788913922224,1.7393377125111478
4.868667053775129,0.4778510044159042,0.06820350007873727,1.4111018750530624,1.4038933896644041
3.2607600280185474,0.3928290374904301,0.07824928491687375,1.3006025053541028,1.3216948904825039
1.00804930432099,0.4041221186622,0.0782062584531753,1.318729995857092,1.086098589355022
1.64332539114586,0.4967110392870734,0.060395892075974414,1.213737816953165,0.8010227578280646
4.460733122455069,0.44175202086210075,0.06501348458802671,1.5978290924523504,1.5992218144452275
1.6189621821306597,0.37892527450830416,0.06376335476191554,1.5482841872203392,1.3656634055391692
2.9694411166111743,0.42948178582061375,0.06267918747978336,1.1069907716874416,0.9842335521625191
1.889018805452546,0.4289629191018447,0.06572119337770962,1.357061173170237,1.1875815336702635
4.464596004861727,0.40986139883916606,0.05333139419986264,1.3812926019863179,1.5452499206132781
2.87023387331864,0.44092034789763723,0.07576118793113505,1.27521484731641,1.1250180783323518
2.5926902190652963,0.4303260956907594,0.06701389356511589,1.3806580123999392,1.272373252422107
1.1794264340848484,0.37484600215068803,0.06243289190815824,1.4553307506691038,1.2937044039082912
3.389678975676454,0.46936403197289184,0.07413633535698824,1.2794119951044738,1.11070174386429
3.060510259997216,0.3817149792175266,0.07105720821671968,1.379453613608287,1.4037474066675313
2.6228843541273186,0.4720458847672183,0.06731457687750701,1.1903678359286844,0.9157269965536753
1.0345586362550963,0.4636235532299992,0.05975873207808895,1.2110516620924197,0.8418293920063481
3.5490343911874405,0.35669289625564954,0.07507012217145528,1.167672280296025,1.3150905363903171
2.669407415731593,0.3884083520873697,0.05507112813644209,1.193357073651657,1.2380008892813903
3.63915656039156,0.4979071618800973,0.07169242946614579,1.563860186504522,1.364140242591608
2.5499195267869665,0.4839556891699261,0.05530938925657228,1.307513185186191,1.0714938855831457
4.0689260240872365,0.4478914990731081,0.07489781743874815,1.4021675589064766,1.365856549126038
3.4343881706496706,0.40585030911892833,0.06311434858832803,1.4306799314283123,1.4515853873805955
3.622813442980698,0.4386859283497808,0.06550633621446418,1.179941722218046,1.1168788837918973
3.1715895748253087,0.46171521944006244,0.06124150537938926,1.3290868781100622,1.2196889524679224
4.32550041288414,0.39559516126140626,0.06359178248674012,1.4823603308173827,1.5884896525548249
3.598840555790788,0.4829348966438227,0.0613565211579386,1.3592250387099214,1.2294344418187295
2.319799023461783,0.39739759651902085,0.0515075851820202,1.4247013477389714,1.3862464442656626
3.9660041218570172,0.3602661219650857,0.053007465206281267,1.2989587756496388,1.530855335422612
3.1054809745142604,0.3620739572333764,0.07951507258848413,1.1573617255327595,1.2330185477631959
4.6419761710752905,0.4857272707073509,0.06704621129224238,1.5532500061867256,1.4866095902429106
3.6270922140275847,0.44406514897114996,0.06485830073254722,1.3715625152000104,1.3410168939854326
2.9712547474867392,0.4331526808180866,0.07835217595889886,1.3445040395512753,1.2292327640030412
1.34990131713811,0.3689532132960314,0.0655972863908888,1.278560491515573,1.2002858839272
1.0211915624421182,0.49062766799782054,0.06225447281489382,1.586873871124219,1.1590350880598554
4.730994897884667,0.3538638197855125,0.0501859003596973,1.1394786699337536,1.5132052948419696
3.6369587019563174,0.4014953748959525,0.0763746756834306,1.3608653835158169,1.3948214276772595
1.3747051745549217,0.3833415043623761,0.0729225800170776,1.340553482831023,1.2080814421903432
1.8960167337978353,0.4674715611123452,0.06916842321820453,1.3386424921218074,1.0500977077754594
3.8175220059451815,0.3918911696823744,0.0567766671088662,1.2002564825668738,1.347031123187806
1.2523286875570268,0.3980976924949235,0.05076452692680079,1.2039058192140157,1.1037435053266422
2.1463138976873974,0.4293666127276935,0.07615296689779028,1.1746537760921076,0.943274091490112
1.3344301917890373,0.38124674275678005,0.05462486387455676,1.5551104373742648,1.3611366620919725
1.6727919926021202,0.35320666764705605,0.05396310116336555,1.4391483072934856,1.3859914646477922
1.6072919576921283,0.48982261427596263,0.06807209521746388,1.342666531557949,0.9651839260201442
1.1386258823439084,0.4681331026461466,0.07175076747069932,1.1468913256715267,0.7072210962114643
1.4554154793243907,0.44165947622101387,0.06520194341909775,1.5217446962484218,1.248975198852431
3.7198838409925257,0.3883666841439612,0.07994758458840925,1.4682064631234761,1.4896902796191631
1.0077389768652827,0.4854291150385125,0.07743618290731852,1.127691209188485,0.5759325288377525
2.646940550123791,0.3822818596380593,0.06990436690756463,1.4666070642559281,1.4308944370363252
4.179643659273756,0.488772918586439,0.05573094293637505,1.5394463287377849,1.462131196886496
4.694050995541271,0.4395631906180461,0.05572651934274213,1.5826332631408495,1.619007201904586
1.1720571462616318,0.41130788279659547,0.07569418759912941,1.350325980691006,1.1214090642573231
1.7373259268031478,0.44278642508358895,0.05213956618380968,1.36761145237568,1.1850166556859985
1.5219696465409762,0.49922177894686776,0.060638825969278845,1.2904129574435723,0.8928971797202477
2.278806434669251,0.4584215862279454,0.0715058838561085,1.141310756133393,0.8292769202288084
2.008524756607125,0.4127320999744901,0.06277998181058725,1.2477818361675443,1.1491637159429593
2.176796683806826,0.38867644896710657,0.05383636722590838,1.5129112987481828,1.4203357893203843
2.6807964870145864,0.4767887073067001,0.06692469765491763,1.5808715950686114,1.3374213034550708
4.476673923644484,0.4619064214662791,0.052270671912012026,1.516882700875002,1.5348323149452316
1.9978690564963801,0.452224850307409,0.05931684508553955,1.3913992849038834,1.1975368635125205
1.8452478384110624,0.36180687890232294,0.052692523605161454,1.5801535329821854,1.4433142480117618
1.0166408915727132,0.43240055051023824,0.07684914889890818,1.143856630959944,0.7791855001502862
1.526904092725906,0.358058742759713,0.0665480057973997,1.170943268527205,1.1434805820621683
1.117762028367415,0.44035216700105995,0.06081067568991573,1.3688653070140722,1.1066133680205947
3.0706721375378243,0.4395395214216369,0.07030524914715205,1.2565720069498574,1.1495080496173458
4.490379261774398,0.4016740843758198,0.0785688710854793,1.4115911106994383,1.5132773861517028
3.2619381875747355,0.36577769585405717,0.06701084491555437,1.2945684880692894,1.4108285182152818
4.852290244922456,0.491341180917948,0.06206645691810108,1.207463341421666,1.1216460439645528
3.9709956034147407,0.3910370841484443,0.0768974866565492,1.2089157331822329,1.3098312928179856
1.9094746516640044,0.4955940883787858,0.06291237267315644,1.3007187093754136,0.9370819945443039
4.16347466510587,0.41732318239509153,0.07303343886505059,1.2086038815095574,1.2573783874019016
3.251181536074191,0.48792282535430676,0.06349274981150381,1.500148521418168,1.3188079205321193
1.1999091404725535,0.4985477223073114,0.07367945162161521,1.5811300726668014,1.1245635396912321
4.125847605600193,0.4856077880786556,0.07689637170132825,1.1437272085654129,0.9133968123541126
4.320791129835842,0.39611666462786704,0.060188345754885186,1.5780314072862964,1.6438923466412243
1.4291347938813894,0.4392975996033436,0.06783579102889711,1.2233967839667286,0.9428255863712073
2.6932748545983403,0.41710108061219575,0.059371683251263296,1.5212623452058809,1.4241892313944333
4.145714171610347,0.36180916520461187,0.06702777241066261,1.198433554534535,1.4236676188262878
3.56211712695047,0.4023378713316833,0.06893652024070282,1.4526754663981896,1.4711159279670227
3.569644683170468,0.4054330717730697,0.06993710237189515,1.3115185304078867,1.3662331530513467
2.08867352440482,0.49149490676086643,0.07362648483429371,1.1099777024436461,0.6637109119058946
3.174233218469259,0.40838820395770675,0.07818417913827906,1.333713738747944,1.3006364517774593
3.3288293512951452,0.37278917590026206,0.05829898113083754,1.2571886570862563,1.3983292044955173
2.174791435788827,0.4753225032158006,0.06035151026972081,1.5024341058474944,1.2479070878269076
2.036321778325676,0.38111289772179074,0.07855866689780935,1.2473115440548497,1.171426865544542
2.7522788554266127,0.4856277082001502,0.061849665156876746,1.4378595800651988,1.2227214952085286
2.9003894175028178,0.41473774973220584,0.06854573420794502,1.4730903014790309,1.3993386319238639
4.568091610448514,0.48797043835213605,0.059262881289371946,1.550407794240338,1.491716275095657
4.481977588466287,0.3780082465212727,0.07353502355916117,1.4321187873616257,1.5815127309032266
3.5194246131383506,0.4677265387809878,0.06255957979373249,1.3908682408705104,1.293909669095347
1.9083413386158727,0.4149043038676348,0.05347751783077919,1.236793838027969,1.1357897571908355
3.992811110311244,0.41784020789173393,0.07158450523674453,1.5815789205792108,1.5590426810383413
1.6216519336837845,0.43916329860614,0.06589649065337241,1.3254907161390723,1.0970988409211833
1.407595240594795,0.4464396962968561,0.06393625238775427,1.2339018552153305,0.9578464034234179
1.1846325916453018,0.39356962872903223,0.056958349752651696,1.1000230544613563,0.9470410638840375
4.799924947896227,0.47816001264359165,0.07384026402664647,1.1353053513224767,1.006170576395121
3.6044311519736243,0.39726264345423346,0.07741629718208316,1.43483162208795,1.4717525070014437
1.6909088590001065,0.4066780868345788,0.06394046258474234,1.3327325048174234,1.2018245967018788
4.894662254767788,0.3557375259394866,0.05648664759688137,1.3574690981790467,1.664060505360429
4.369347327162037,0.4402374001520897,0.055204220964402854,1.5911013795463365,1.6067667091618894
1.631264908301739,0.40177957311643064,0.06580763731752794,1.3075781966239848,1.1821252869266676
4.613160708656798,0.4439708029156989,0.07633778193770538,1.3424836722263114,1.3654810381773235
1.1328796826401355,0.42065087955396707,0.05943401042326835,1.356435150544629,1.1429786263453492
4.296843073992603,0.4818396857137786,0.05479490412798371,1.2693737401871874,1.2136075331204377
3.035675333084044,0.36342839395079946,0.07580762815804153,1.2429812812323102,1.3278350351586334
3.305155127508079,0.380684199084358,0.06023282324760585,1.2195833642213862,1.3311792821594937
4.548940347389891,0.4398495090253826,0.05511150559965604,1.4911198423474636,1.5468813851858396
4.166893162394963,0.373080514603382,0.060468393211583094,1.4387696930343823,1.6046792223177735
3.3406510610976428,0.46861175274308686,0.05160841998809458,1.1366297542758739,0.9756884214960984
3.374877009045636,0.44329271876913745,0.055733983917902546,1.2281905460292495,1.1834432643477542
3.922864338675434,0.4052956203913094,0.06457391895791312,1.2832083616460588,1.3895263859563272
3.44586888527076,0.3747377479933515,0.07353065092941155,1.3987711910525842,1.4653490521293147
4.006639746600894,0.3932210694116419,0.05641402459500693,1.3483811612167587,1.5074352732318936
3.6933021634380827,0.3983911871336921,0.06399656399995456,1.2693301328986175,1.3733554084624324
3.3983152524942746,0.3833652916117308,0.06278477696189991,1.2278322895285165,1.3488883661868458
2.7547032932643742,0.4937457926915691,0.05584990109785471,1.4116281571609133,1.1888862739345314
2.058458130635513,0.4851375075019908,0.0698890318878377,1.3214043559091588,0.9901056166127356
1.0187197937267225,0.4824153679967017,0.06641212789485965,1.119494712658145,0.6167053719800261
2.995829152297658,0.4785603673355682,0.07434692354033473,1.2941674465638573,1.0507472806141156
1.6858744436297175,0.3952261700348029,0.05084207812690576,1.2212883061009259,1.171003160498446
3.160679937997269,0.49122543305631644,0.06891643103301259,1.2372564748160588,0.9692430241648566
2.9133896702162096,0.43577851559257885,0.05099836290869869,1.3537464848066179,1.314334570721743
2.021610700990772,0.4216908985193685,0.06386957571283586,1.443426631529399,1.2953772620509085
3.973567722571163,0.35871086048886563,0.06908707413796361,1.1246607612050792,1.3271357974068483
1.6066265790231848,0.4814894328231613,0.07105486515488027,1.1868939614009446,0.7635492242234855
4.609143734874826,0.49251645390525345,0.05639061259825686,1.562390717238737,1.504601770586911
1.3000985996759282,0.4489923964070756,0.07432141022558489,1.3001389315043885,0.9888107297363132
3.6263116127877493,0.3598698360051208,0.07322490972767226,1.5728222196616366,1.5896503268352569
3.7605411778725193,0.4525386708730279,0.06287697075592509,1.4644082896091386,1.4157391762581217
2.554461888711279,0.3681627863545588,0.06360191286201759,1.4160911628935402,1.4167477378395563
2.526056114627894,0.38382627471410846,0.07679856194255046,1.4975079296433838,1.4136407476594406
2.7934832875513287,0.4621106200138613,0.05483964893441186,1.197046819608567,1.0183668465686146
3.36398257670725,0.3820936620789941,0.07035711843922636,1.3812501228210765,1.4449699355903698
1.6402966971490227,0.3727455479401636,0.07465716439486136,1.5063974713362671,1.348720707550355
1.798954731296269,0.40085311554039615,0.05940910333646581,1.5563371245393933,1.3737829723024493
4.563878414846466,0.49124150100089337,0.057241264394097796,1.4930418649753399,1.446129144057069
3.4384964750751226,0.3807696176706507,0.06046086741195021,1.2921744997472133,1.4262008573005998
3.009397062091608,0.3592766481785241,0.06099417264737503,1.4691472287262828,1.5115927915446687
1.29169159328884,0.45410842102691107,0.0652833313999331,1.2790064108743358,0.9850499942193309
1.828715553933733,0.4986081635070443,0.07272260802086558,1.2317392171421888,0.7901689574425356
1.0167586781858118,0.3635517930074073,0.06690730080829985,1.38053568904592,1.239970345197631
2.092689566159943,0.3823367648893318,0.06001909850558432,1.3120066202668657,1.2942170117481546
2.479601066664552,0.37679871010791954,0.076482039030915,1.5682835045439638,1.4564058725100457
1.6357594427049045,0.37015250286285684,0.06472898740666017,1.1081302608084065,1.0577854273050846
3.7647208265791927,0.43826520777418165,0.07963681550328741,1.5661400743182188,1.4759294311053341
2.8104970962786386,0.35433220288001266,0.05144167246332922,1.5685243726573397,1.5482007663836979
2.2786753693288846,0.43325735626794437,0.07714315344355958,1.3004400540437435,1.1144641382459108
3.8106473112945203,0.4956956825598178,0.07724393824916924,1.5374146849058183,1.352168154466282
3.845983885017337,0.4881889578552788,0.07588415630621698,1.317881748621543,1.1387080970360033
1.2860760046519508,0.38384881495611717,0.06173205070417973,1.4590045186066054,1.2977680906025222
4.343598021372792,0.4219814049080548,0.06855270376767145,1.54077771307991,1.5728217119532664
3.9482029231241005,0.41891862978665784,0.05110776861226136,1.5442718726643214,1.5834502330370133
3.4569460719011147,0.40418836064417096,0.05025007379802652,1.2696012546477182,1.3706472547209148
2.4512085025923867,0.37805593422073125,0.061219674202267295,1.5066119218164389,1.4435468946827186
4.0354929664269505,0.3909572763578862,0.06681654440848976,1.3434683565085968,1.4761053944112361
4.138425921336668,0.43722938214244444,0.05753191441073686,1.3808178745363615,1.4327021199316476
3.1290381747816802,0.497158534652799,0.05067763329923156,1.1130750024112506,0.8176288646170843
4.223203579436907,0.4694929300910843,0.07261331963355862,1.2123676807048995,1.0962766744551662
1.4436095278445835,0.3562994441016833,0.07257890415081189,1.562816280717017,1.3692419196441208
2.01237303163757,0.3589054022225624,0.056624058588634146,1.4534700162249492,1.4079594590777322
4.63016368915226,0.39108885623928896,0.06520698544858547,1.4903716875180104,1.6253987977718027
2.3689187676437036,0.3937405005120148,0.06000840557163356,1.4562795470304817,1.3934574297676408
1.387006641162888,0.36771752523599255,0.06145310175196643,1.4054269276859532,1.3104104782926462
2.61560895988615,0.3619004426279464,0.052356753539084235,1.57428417730996,1.5184966327353493
3.2252873105631603,0.4539029980158401,0.059493403190507214,1.5711792390944463,1.4390108343280956
2.6270738473038575,0.4432991607694258,0.07474209373196299,1.4545979116666379,1.2893515556284085
3.4515433457562628,0.441406071572902,0.06790290729716998,1.579766250091055,1.4762119273827572
3.8388145098039264,0.49602548387576495,0.0708356298541901,1.3598568236087971,1.1812611810643308
4.4399301371062245,0.4177708102391992,0.06313075283862259,1.4100957824193538,1.522848164304123
3.3688496770864447,0.4165629445938376,0.0561744453236739,1.5011388407672535,1.4932348631818706
1.56680672539514,0.4188550654589658,0.05936721012471708,1.2839452470331805,1.1268430264859184
1.590847915409062,0.48880448999147696,0.06366143566430986,1.1755508176504483,0.7456997798907014
3.482779068880283,0.42309524858033415,0.06464019958042169,1.5357919312611528,1.4933344157502428
4.696883442349495,0.4750093579426581,0.0510119923222904,1.4412982334122484,1.4788487410705682
1.5304713032689143,0.39852425926502855,0.06337629006729711,1.5109033205058149,1.3268039134111786
4.99917758194449,0.4062135368741678,0.07255201392072413,1.3678180803791002,1.546291034235027
4.2241582512763465,0.4439180599306115,0.07509219101777131,1.4560408138953738,1.4376777539450105
4.200591807871792,0.4571825059872791,0.07950475239982346,1.2559762164388562,1.1708794604386086
1.353949639788488,0.3634875984537456,0.06601695286318887,1.3887532437105852,1.298535516782338
4.09520822266266,0.3755466399929507,0.07069293215116898,1.4606927998786512,1.5758714921108812
1.8676176433139164,0.3783141267791688,0.07535576561899601,1.567600716466335,1.3869506667449876
2.615332791128131,0.47758936632497273,0.062464883514369775,1.190214011041017,0.9149314360874359
1.456773183863381,0.3761236361734195,0.07763893839728521,1.3388813395993115,1.215203870103883
4.913135332386312,0.4386474591633399,0.05845066863671017,1.5566942254142089,1.636503034533672
3.7331054221898508,0.49681839336037337,0.056627678272119425,1.419712571035931,1.2911970776150914
2.3764112843100245,0.3642358497041267,0.06802170751723983,1.2121704000905789,1.264947886168573
1.2853186799482947,0.36893408099506014,0.060958386908692506,1.276905456030341,1.2068454353683005
4.890833446888347,0.38461326474496055,0.07512382552006593,1.131043195042462,1.3183582117310284
3.680401372185073,0.4740523173138199,0.07728350559715685,1.3555116575382389,1.2080102322115187
3.9875550144698315,0.37222741108631463,0.05026054455006267,1.157678167997016,1.39785670153408
3.900156518470534,0.4516487463770831,0.06885815735870822,1.1026980626802156,0.9619045420365103
4.886251891868643,0.36393370653856516,0.0670724420067898,1.393675294002909,1.64261466373038
1.9996003940711118,0.4750134651674799,0.06814057612416347,1.2291105617023828,0.904676559146182
2.053890062714068,0.4534286135250998,0.06631230169801608,1.4241372275673623,1.2022647382729414
4.416685024587574,0.413196036944933,0.05340820078280691,1.3808414716706046,1.5343667497449371
3.4515418856664413,0.4000418025175813,0.0702683423679035,1.304522120709411,1.353533349098793
1.7315883712402047,0.38738600372277426,0.07652627871609759,1.1838316252152419,1.061429476664121
1.0827136671608004,0.4086482160618524,0.07096941755300189,1.147048619756405,0.8953002880232299
1.9478305306415207,0.35841458274591365,0.06910521084606813,1.2784526077481226,1.2811570213640864
4.743565929731972,0.3957392274069357,0.05446982725970807,1.2762791823644952,1.5108579382664393
3.7436787011354973,0.4221866090935316,0.06809091797587141,1.5927006192246838,1.5419799468672526
4.467313613843142,0.4309750311808149,0.06209098105594708,1.1681820048399287,1.2248416299347897
4.609953816510819,0.42430797961573413,0.053187233653551796,1.4741710792212002,1.5860081208822616
2.4467490843458775,0.43294659061246854,0.07573499706380586,1.4104650183775285,1.2453510117925743
1.778697661851771,0.4841242436537285,0.06868855699963373,1.3550613314663098,1.0155836440762753
3.6208423207294826,0.3885918243185615,0.06958699464264026,1.3049723378847453,1.4056254538378672
1.8916544385498346,0.46417555726946125,0.07728050588260721,1.1767198060154795,0.8047978612825967
4.491991508369447,0.4038119557300668,0.07800878640203998,1.5279774942984143,1.5926959544447683
3.270423038225281,0.3697089340729115,0.0663722752184496,1.101606639961235,1.199209828290911
2.2773771758163353,0.3550385635173242,0.06954360376305473,1.1607740884875093,1.2140462918929396
4.828494919443239,0.48299634355912846,0.06068251820853559,1.267742427348918,1.2363480977076324
1.264874175020886,0.46168736964976487,0.052288973596522924,1.4916979478680255,1.1952824236429616
3.516855961418302,0.49143638947416984,0.06578633257617286,1.2647006974932573,1.043807184949551
3.54602129518432,0.4533201061612712,0.07273258438874146,1.1961422612330666,1.059977255195576
